,name,gender,follower_count,voteup_count,comment_count,url,content
349,jy囚徒组cp,-1,0,0,0,https://www.zhihu.com/api/v4/answers/1313191533,<p>满口主义，一肚子生意，都是吃饱了撑的。房买了吗？吵吵毛线</p>
350,道加瓦河,-1,38,0,0,https://www.zhihu.com/api/v4/answers/1306922780,<p>你先搞清楚什么是国际主义。中国大陆语境下的国际主义践行者是白求恩这样的。</p><p>别把舔外当国际主义。</p>
351,川大爷,-1,2,0,0,https://www.zhihu.com/api/v4/answers/1306432612,<p>是支持国际援助主义，题主认为的自由主义者并不具有代表性。</p>
352,芸香,1,111,0,0,https://www.zhihu.com/api/v4/answers/1465564860,<p>中国的自由主义者，其中一大堆都是汉奸。</p><p>汉奸要的不是国际主义，而是国际“干涉”主义。说的露骨一点，就是八国联军那种。</p><p>结案。</p><p></p><p></p>
353,北半球提督,1,40,1,0,https://www.zhihu.com/api/v4/answers/1319453558,"<p>他详细列举了自由主义的11种表现：一是“因为是熟人、同乡、同学、知心朋友、亲爱者、老同事、老部下，明知不对，也不同他们作原则上的争论，任其下去，求得和平和亲热。或者轻描淡写地说一顿，不作彻底解决，保持一团和气。结果是有害于团体，也有害于个人”。二是“不负责任的背后批评，不是积极地向组织建议。当面不说，背后乱说；开会不说，会后乱说。心目中没有集体生活的原则，只有自由放任”。三是“事不关己，高高挂起；明知不对，少说为佳；明哲保身，但求无过”。四是“命令不服从，个人意见第一。只要组织照顾，不要组织纪律”。五是“不是为了团结，为了进步，为了把事情弄好，向不正确的意见斗争和争论，而是个人攻击，闹意气，泄私愤，图报复”。六是“听了不正确的议论也不争辩，甚至听了反革命分子的话也不报告，泰然处之，行若无事”。七是“见群众不宣传，不鼓动，不演说，不调查，不询问，不关心其痛痒，漠然置之，忘记了自己是一个共产党员，把一个共产党员混同于一个普通的老百姓”。八是“见损害群众利益的行为不愤恨，不劝告，不制止，不解释，听之任之”。九是“办事不认真，无一定计划，无一定方向，敷衍了事，得过且过，做一天和尚撞一天钟”。十是“自以为对革命有功，摆老资格，大事做不来，小事又不做，工作随便，学习松懈”。十一是“自己错了，也已经懂得，又不想改正，自己对自己采取自由主义”。他说，还可以举出一些，主要的有这11种。</p><p>这些自由主义表现，大致分为三类：思想上的自由主义、政治上的自由主义、组织上的自由主义。毛泽东同志摆出自由主义种种表现后，指出了它的危害性，强调：“革命的集体组织中的自由主义是十分有害的。它是一种腐蚀剂，使团结涣散，关系松懈，工作消极，意见分歧。它使革命队伍失掉严密的组织和纪律，政策不能贯彻到底，党的组织和党所领导的群众发生隔离。这是一种严重的恶劣倾向。”</p><p class=""ztext-empty-paragraph""><br/></p><p>自由主义是怎样产生的，根源在哪里，它具有什么样的性质呢？毛泽东同志指出：“自由主义的来源，在于小资产阶级的自私自利性，以个人利益放在第一位，革命利益放在第二位，因此产生思想上、政治上、组织上的自由主义。”“自由主义者以抽象的教条看待马克思主义的原则。他们赞成马克思主义，但是不准备实行之，或不准备完全实行之，不准备拿马克思主义代替自己的自由主义。这些人，马克思主义是有的，自由主义也是有的：说的是马克思主义，行的是自由主义；对人是马克思主义，对己是自由主义。两样货色齐备，各有各的用处。这是一部分人的思想方法。”“自由主义是机会主义的一种表现，是和马克思主义根本冲突的。它是消极的东西，客观上起着援助敌人的作用，因此敌人是欢迎我们内部保存自由主义的。自由主义的性质如此，革命队伍中不应该保留它的地位。”</p><p>关心他人比关心自己为重。这样才算得一个共产党员。”最后，他号召：“一切忠诚、坦白、积极、正直的共产党员团结起来，反对一部分人的自由主义的倾向，使他们改变到正确的方面来。这是思想战线的任务之一。”</p><p>共产党员应该坚持什么样的原则，以什么样的标准来要求自己呢？毛泽东同志提出：“我们要用马克思主义的积极精神，克服消极的自由主义。一个共产党员，应该是襟怀坦白，忠实，积极，以革命利益为第一生命，以个人利益服从革命利益；无论何时何地，坚持正确的原则，同一切不正确的思想和行为作不疲倦的斗争，用以巩固党的集体生活，巩固党和群众的联系；关心党和群众比关心个人为重。</p>"
354,匿名用户,1,0,28,12,https://www.zhihu.com/api/v4/answers/812271805,<p>中国的自由主义价值观上近似于西方白左。属于退行性国际主义，圣母多，偏向道德优先，支持世界人民大团结；但，没有解放全人类的想法。当然，哪个国家有难，他们是有兴趣帮忙的。</p>
355,naturalday1980,-1,1311,1,3,https://www.zhihu.com/api/v4/answers/1313246265,<p>因为国际主义跟自由主义是相通的呀，说到底就是有钱说了算，社会事务、人与人之间的关系，由钱决定。国际主义，反对各国政府，最好全世界没有政府，或者每个国家的政府都很弱鸡，有钱你就可以世界各地买房买地投资雇人打工，有钱你就到哪里都是大爷。所以一定要保护好私人财产权，保护好有钱就能买一切的自由。</p><p>那么，世界上永远只有头部20%是有钱人，剩下的80%的权利由谁来考虑？国际主义不关心，自由主义不关心。反正没钱是你自己没本事是你自己不努力。</p><p>而集体主义，民族主义，都得考虑广大利益共同体普遍的权益。</p>
356,屌丝和二奶,1,94,1,0,https://www.zhihu.com/api/v4/answers/1679139650,<p>应该就是和平演变的手段吧！毕竟已经在苏联身上成功过了。我们也不是铁板一块，我们这边有非常多的汉奸，公知，还有贪官。还有专门给黑男，白男找女人的组织。贪官就是将来打算做寡头的。只有亡国了他们比会安心。不然就会一直害怕被抓。</p>
357,遵纪守法抓根宝,-1,4,1,0,https://www.zhihu.com/api/v4/answers/1688570288,<p>支持国际主义（x）</p><p>支持逆向民族主义、（自己幻想中的）无政府主义（√）</p><p>目田壬（指网上常见的大部分“自由主义者”）要的是不被管理，所以要用逆向民族主义来反对一个原住民为主、有一个人数占绝对优势的主体民族的国家的政府的合法性，来降低民众的凝聚力，要用反对集体主义来让自己摆脱义务的束缚。</p><p>如果仔细观察，你会发现所谓“自由派国际主义者”很少对外国的民族主义指手画脚，所谓“国际主义”都被用来为外国人开脱</p>
358,Shalashaska,1,230,1,0,https://www.zhihu.com/api/v4/answers/1306288109,<p>他们以为听他们们那套能让中国便乘美国，实际上以他们的本事，无非是下一个乌克兰</p>
359,天下画坊,1,6,1,0,https://www.zhihu.com/api/v4/answers/1289605822,<p>中国的自由主义是伪自由主义！是为了反中国的民族主义、集体主义而生的自由主义！国际主义正是他们借口之一，所以他们不反国际主义！呵呵呵</p>
360,云梦泽,1,173,0,0,https://www.zhihu.com/api/v4/answers/1339761578,"<p>果然没有人来正面回答答主的问题啊，那么我来吧。</p><p>目前的回答基本上都是“你看到的不是真正的民族/国际主义，我说的才是真正的民族/国际主义，题主还是too young too simple。”之类的同义反复循环论证，简直是强词夺理。所以，题主的疑问完全没有被正面回答。</p><p>但题主很敏锐，他抓住了一点:“自由派说集体主义，民族主义是虚幻的共同体，那全人类更是虚幻的共同体啊。”</p><p>核心就在于虚幻的共同体根本就不是个缺点，所以用这个来黑民族/集体主义就彻底地暴露这些自由派的nt！</p><p>人类之所以能成为地球霸主，就是因为人类能够形成虚幻的共同体，从而形成了超越了血亲的部落集团。一个个个自为战的人类只会成为老虎的食物，但一群人团结起来才会有恐怖直立猿的扫荡四方。而在人类内部，更能形成虚幻的共同体的智人形成了更大的部落，将身体素质更强的尼人灭绝。</p><p>没有虚幻的共同体，人类无法成为人类。就算在今天，人类的许多文明成果，就体现在这些虚幻的东西上。信息时代信息价值千金，但硬要说的话，价值万金的消息(比如可控核聚变x天后成功)如果一个人都不知道，不一样是虚幻的吗？怎么民族/集体主义就得独立于人类而存在？</p><p>所以随便他们去强词夺理吧，我仿佛看到他们说“只有把头砍下来，才能独立思考。”，但懂得医学的人只会大笑。看完这篇回答后，我希望题主也能大笑。</p><p><a class=""member_mention"" href=""https://www.zhihu.com/people/f658740e276ba2964b1d28eb946697f9"" data-hash=""f658740e276ba2964b1d28eb946697f9"" data-hovercard=""p$b$f658740e276ba2964b1d28eb946697f9"">@勃成功</a> </p>"
361,繁星若尘,1,656,2,4,https://www.zhihu.com/api/v4/answers/1291818666,<p>因为自由主义者多是右派，自然喜欢打着国际主义的幌子当期货汉奸。</p><p>左派支持的集体主义，民族主义，他们自然要反对。</p>
362,RaAaAaN,1,13,3,5,https://www.zhihu.com/api/v4/answers/1337089263,<p>全人类不是虚幻的共同体。</p><p>同为人，是共情存在的根基。你中国人，看到叙利亚小孩死在战火中，第一反应是同情吗？你黄皮肤，看到黑皮肤被白皮肤用膝盖活活压死，第一反应是同情吗？冷静下来以后，这些事件背后的政治，战争，意识形态才会进入你的思考范围。</p><p>人类，是生物学意义上的种族，也是社会学意义上每个人所处的最大范围，而民族，国家不是。民族是流动的，民族国家亦然。一两代人足以改变民族认同，甚至一二十年。多元国家更像人类共同体的雏形，然而其内部的民族矛盾只能说令人唏嘘，前途堪忧。</p><p>另一个有趣的现象是狗粉（各种动保）。我个人是不承认动物在人类社会中的正当地位的，应该永远以财产论处，除非出现了通过类似图灵测试，具有与人类相似的智能水平的物种（或者人造生命）。可能这就叫人类沙文主义吧。</p>
363,沈猛,-1,133,2,0,https://www.zhihu.com/api/v4/answers/1312590072,<p>答案并不复杂。</p><p>他们反对集体主义和民族主义，是因为中国的集体主义观念和民族主义思潮，不利于美国文化和霸权的渗透。</p><p>而他们支持国际主义，是因为当前国际主义的主导者是美国，所谓的国际主义，是美国霸权的化身。</p><p>看似学术探讨，其实是贴上标签，文化人擅长的貌似举止优雅的一种跪舔术。</p><p>你看，当中国提出提出一路一带，提出人类命运共同体，这个更具有国际主义高度的构架，他们立马就翻脸了。</p><p></p>
364,血殇不够,-1,32,12,1,https://www.zhihu.com/api/v4/answers/1767355016,<p>自由主义的类别很多，它们不能一概而论。</p><p>在西方的立场中，自由主义是一项基本准绳，或者说是政治正确，不管什么人的什么理论，首先都是必须在自由主义框架之下的，那么自然也会有差别很大的自由主义。</p><p>题主所说的支持国际主义的自由主义者，实际上是指全球化的支持者，或者说全球化的利益既得集团，他们必然反对民族主义，因为民族主义的兴起会威胁他们的全球自由市场体系。</p><p>而自由主义(liberalism)的词根liberal，本来就含有民族解放，民族自由之意，这个自由最早就是指让民族摆脱压迫，获得自由。那么你说自由主义跟民族主义的关系是否密切呢？有一本书叫《自由主义的民族主义》，作者塔米尔，有空可以看看。</p><p>btw，liberty和freedom这两个词相近但不能混用，freedom强调的是个人自由，比如free will(自由意志)，而liberty则强调集体自由。</p><p>当一些自称的『自由主义者』开始反对民族主义的时候，那可就真的是数典忘宗了哦(笑)</p>
365,匿名用户,1,0,7,0,https://www.zhihu.com/api/v4/answers/1304635198,<p>国内的自由主义者支持国际主义只是为了压制国内的民族主义，这只是他们的手段。像立党、勃勃这些人为了反对入关，也只能搬来国际主义这面大旗，但你问他们真心支持国际主义吗，恐怕会得到一个相反的答案。这也是为什么一些自由派颇能迷惑一些佐壬的地方。</p>
366,Bre,-1,5,0,0,https://www.zhihu.com/api/v4/answers/1307960178,<p>因为自由派是用来瓦解中国的，而中国的国际主义早就不用瓦解了，因为当代中国没有国际主义。所以只瓦解那些少得可怜的集体主义和日渐膨胀的民族主义就好了。</p><p>而且社会主义本来就是追求民主自由的……</p>
367,柯李思Chris,1,8977,8,2,https://www.zhihu.com/api/v4/answers/1491849658,<p>我们要知道中国是社会主义国家，建国根基来源于群众基础，也就是无产阶级劳动者，老百姓。</p><p>这也是中国一直以来注重维稳的原因。</p><p>自古以来中国，农工商。商人第排在最后，这是和资本主义国家最大的差别。</p><p>所以中国的自由主义者代表的是那些群体？</p><p>当然是社会的上游人群。</p><p>他们拿着外国的绿卡，跑到国内妖言惑众，是支持国际主义的自由派。</p><p>比如著名的公知：高晓松</p><p>说白了捍卫的还是自己的利益和立场，当然就会反对自己立场的对立面。</p><p>因为资本主义社会才是他们有钱人的天下，但这在国内显然行不通，国内做大做强的企业资本都会国有化，近年来的政策也重拳打击资本外流。</p><p>而今年这场疫情让大家都看明白了，外国资本主义社会体制保障的都是有钱人，屁民的死活根本和zf无关。</p><p>相反作为社会主义国家的中国，防控是做的最好的，因为无产阶级群众是社会基础。</p><p>在中国你再有钱个人能力再强，也不可能凌驾于国家系统之上，所以有钱人当然支持国际主义，自由派，反对集体主义，民主主义了，想让个人意识凌驾于集体之上。</p>
368,林树叶,1,63,6,0,https://www.zhihu.com/api/v4/answers/1247669160,<p>与其说是自由派，不如说是激进派。</p><p>这很像中国自古以来自诩中庸，而实际上大多数时候，我们都是一个方向走到黑。中庸就是可左可右的油滑而已。</p><p>所以，不能看他们怎么说，而要看他们怎么做的。</p><p>其实，这部分人自称自由派的人和极端的民族主义者在本质上是一样的。</p><p>极端的民族主义者将民族的概念神化，他们愿意用其神圣的民族概念去压迫活生生的人；所谓的自由派则追求绝对的自由，只有自己随心所欲世界好像才算美好。</p><p>事实上，民族之类的概念是必须以个体为基础的，自由的实现是要以义务的付出为前提的。</p><p>民族主义发展到极端结局就是纳粹，自由发展到极端则可以参考萨特之类的人的描写。</p><p>但是，民族主义、集体主义是人类社会不得不经过的过渡阶段，按马克思的观点，人的根本属性是社会性，民族集体里的人不过是自然筛选的结果，独立的个人多数都活不下去。</p><p>同时，这并不意味着，集体就要超越个人。这些想象的共同体本身是手段而不是目的。人是目的而不是手段。自由是人天生想要追求的。</p><p>但是，如果所有人只是像动物一样跟随本能且只跟随本能地活着，那就没有人是自由的。</p><p>每个人只去实现自己想要做的，矛盾就会出现。每个人都要权利，没有人执行义务，最终也就没有了权利。</p><p>共产主义想要实现的从必然王国向自由王国的过渡，是想要消除人类之间一切的隔阂，是物质极大丰富后的结果，是人类精神极大提升后的后结果。</p><p>进入共产主义社会，人类就彻底自由了。但是，个人真的能实现自由么？</p><p>因为死亡的绝对虚无，因为本能的无法逃脱，因为外在世界的难以确认，因为生存意义的苍白无力，每个人真的拥有自由意志么？</p><p>人类作为一个总的概念或许能得救，但你我是否自由是很难说的。</p><p>其实，世界上的一切主义，一切观点，不过都是自相矛盾的东西。无论持什么观点，都能找到不同的论据进行佐证。</p><p>光扯概念毫无意义，人不会因为概念而得救。概念始终是认识改变世界的手段，而非目的。</p><p>自由派，建制派，各种派别，看起来不过还是在自说自话地演绎着热闹的辩论赛。谁都有理，谁都坚定不移。可无论谁赢了，于现实而言都毫无意义。</p><p>世界上，有无数的答案，回答者却未必找到正确的问题。</p><p>错误不在左右，从来都是因为极端。</p><p>可是我们爱极端，不然生活多无聊。</p>
369,挽若水,0,67,0,0,https://www.zhihu.com/api/v4/answers/1315527880,<p>新自由主义基本都是左派。左派小清新的普遍特征是，追求的事业一定要是伟大叙事，然后要有逼格，最有逼格的组织不就理所当然是世上最大的集结态吗？而且一定要有解放感。你看，瓦解了一切小共同体，获得一个巨大的利维坦，就是他们追求自由的道路。</p>
370,世事闲谈,1,13,0,0,https://www.zhihu.com/api/v4/answers/1504788877,<p>在群体中，人往往会丧失理性，逻辑和思考。</p>
371,陆雨知,1,6651,0,1,https://www.zhihu.com/api/v4/answers/1376025348,<p>如果一个人只是单纯地反对主义，想做个没主义的人。</p><p>是不是就会被归为自由主义者呢？</p>
372,Mirachy,1,10,0,0,https://www.zhihu.com/api/v4/answers/1350256346,<p>自由主义者支持的不是无产阶级大联合的国际主义，是资本在国际自由扩张的国际主义</p>
373,灯暖秦淮,1,1,4,0,https://www.zhihu.com/api/v4/answers/1464982697,<p>很简单，你所看到的所谓个人自由主义者，和国际主义者，他们这样自称并不是因为他们真的是这样的信仰。他们不会真的“不自由，毋宁死”，也不会像白求恩一样，千里迢迢将性命埋葬在异国他乡只为了其他其他民族的解放。</p><p>他们只是因为，第一，在国内或者民族这个集群类得不到自己想要的东西，达不到自己想要的阶层，又或者感觉生活处处掣肘，简而言之就是不能“为所欲为”，所以给自己戴上这么一个帽子，可以拥有一个自己认可的立场来进行想象和批判，很可能其中百分之八十，都不明白什么是真正的国际主义和自由主义</p><p>第二，这个就纯粹是个幌子，我们假设有个伪公知，他直接过来说，别人怎么好，这里怎么怎么不行，这在现代已经太容易被看出来了，因为立场太明显太不中立。但是如果他先标榜自己是个自由主义者，那么自由天生就赋予了一个立场，他可以理所当然地站在这个角度去批判所有“不自由”的事，哪怕是有选择性的批判，你也没法说什么，因为人家是追求自由呀，立场是中立的。而国际主义就更可以站在更高的维度来批判了，毕竟当年还有共产国际呢，这一看反而它还符合了当初老马的理想不是？于是它也有了好立场来批判所有“不够国际”的行为。</p><p>第三，就比较恶毒了，在“自由主义”和“国际主义”上，你往往能看到并生国家与民族的虚无主义，他们会很鼓吹不要去相信这些概念，进而虚无化所有在历史上为此进行的努力，牺牲，光荣，却片面并且跳出时代的放大歧途与错误，你能看到的是，在他们口中，往往其他国家的罪恶可以一笔带过，但是言必称此处如何如何，大洋此岸如何如何。</p><p>以上三点只要有两点出现在一个号称自由主义与国际主义的人身上，其实偏向性就已经很明显了，要知道，真正的自由主义者懂得规则的含义，也明白自己和集体主义并不冲突，而真正的国际主义者，他会明白什么是理想，什么是时代局限，什么又是家国立场。即使是当年德国内部的反法西斯人士，也多是看到了纳粹们本身的反人类，对国家造成的混乱与绝境局面，才反抗的。</p>
374,知乎用户,-1,1808,6,2,https://www.zhihu.com/api/v4/answers/1688978945,"<p>我们来玩个游戏，把这个问题搞得简单易懂一些，理清自由主义、集体主义、民族主义、国际主义究竟是怎么样的“东西”。</p><p>游戏开局。</p><p>玩家A～Z，每个玩家的手上都有一张牌，这个牌有数量的大小表示武力、智力、财力等三个的量化指数。</p><p>游戏的最终目的是步数淘汰制，最终胜者人数不限，只要可以活下来便可以参与最终的奖金分配，最终分数越高奖金占比越多。</p><p>玩家可以借由卡牌的数值，选择指定某个指数（武力、智力、财力），只要吞并其它玩家在这个维度上的点数，进而淘汰其它玩家。</p><p>比如：</p><ul><li>A玩家卡牌（武力4智力6财力3）</li><li>B玩家卡牌（武力1智力4财力7）</li></ul><p class=""ztext-empty-paragraph""><br/></p><p>那么A玩家可以借由其中的优势武力or智力进行淘汰B玩家，并占领武力1分or智力4分，B玩家也可借由财力占领A玩家的财力3分。</p><ul><li>A吞并B→A&#39;（5：6：3）/（4：10：3）</li><li>B吞并A→B&#39;（1：4：10）</li></ul><p class=""ztext-empty-paragraph""><br/></p><p>但是又因游戏是步数制，每个人必须要斟酌其所走步数，如果A玩家成功吞并B，又存在一个C玩家（6：3：4），A&#39;就会被C吞并。</p><p>这个便是【自由主义】市场经济所喜爱的——以个体的竞争力即单个玩家牌上点数为主要游戏规则。</p><p class=""ztext-empty-paragraph""><br/></p><p class=""ztext-empty-paragraph""><br/></p><p class=""ztext-empty-paragraph""><br/></p><p>下一步，游戏规则又做了几个增补：</p><p>玩家之间可以结盟成为团体，团体与团体之间以整体的数值进行对比吞并，但在游戏结束后，优胜的团体奖金按人头均摊。</p><p>每一次的结盟耗费一次步数：选择结盟则不能吞并，选择吞并则不能结盟。</p><p>很明显，这个是牌面不好的玩家之间的优先选择，组成联盟最后分下的蛋糕小，总比直接被吞并到要划算。</p><p class=""ztext-empty-paragraph""><br/></p><p class=""ztext-empty-paragraph""><br/></p><p>其中【民族主义】的结盟是什么呢？</p><p>这是对牌友结盟的一种限制，在基础分值可以自保的情况下，联盟的策略的目标是以某个单向的数值的绝对优势——武力or智力or财力——最终达成游戏胜利。</p><p>那么，最终这个联盟会对符合策略的人——某个的单项数值高的（比如武力值），予以优先结盟，从而排斥那些不符合联盟策略的人。</p><p><b>这个所谓的“策略”便是【民族主义】，但其选择的是民族，排斥的是非民族，更为狭隘，甚至于数值高于游戏的输赢。</b></p><p class=""ztext-empty-paragraph""><br/></p><p class=""ztext-empty-paragraph""><br/></p><p>所谓的【国际主义】是在这个游戏规则下的，在一种极端差异的局势下的结盟形式。</p><p><b>【国际主义】是在点数差异非常大的情况下，大部分牌差的人想要达成一个联盟，少数牌好的人想要达成一个联盟。</b></p><p>一个在只要你牌弱，无论多弱，你可以过来，之后蛋糕分得少；一个是只要你弱，我就不要你，为的是蛋糕分得多。</p><p>在现实之中，大部分的“弱势者”是无产阶级，小部分的“强势者”是资产阶级。</p><p class=""ztext-empty-paragraph""><br/></p><p class=""ztext-empty-paragraph""><br/></p><p class=""ztext-empty-paragraph""><br/></p><p>那么，问题来了：</p><blockquote>为何为什么中国的自由主义者普遍反对集体主义、民族主义，却支持国际主义？</blockquote><p class=""ztext-empty-paragraph""><br/></p><p><b>因为他们的牌不差，也不弱（5：5：5）。</b></p><p><b>集体主义与民族主义，使他们利益受损。</b></p><p><b>国际主义使他们受益，或者符合期望投射。</b></p><p class=""ztext-empty-paragraph""><br/></p><p>其一，他们反对民族主义是因为这些联盟对牌友的要求是必然符合某一个“优势”，无论多弱的人只要有一个数值比他们要大，就能加入联盟。</p><p>其二，在现实的情况下，【集体主义】的策略是以联盟人数多获胜，无论多弱都行，最后奖金人头均摊，他们本来的优势也被磨平了。</p><p>其三，在棋面两极分化的时候，他们因为牌面处于平均水平，并不是很弱，大多数情况下可以跟优势者结盟。</p><p class=""ztext-empty-paragraph""><br/></p><p>不要看待所谓的“自由主义”立场，很多自由主义者可能并不明白这几者的差别，只是片面的吸收了西方自由主义市场经济的衍生理论，更多的是提倡人与人之间的互不侵犯，因为自己不想被束缚。</p><p>一部分“自由主义者”反对集体主义与民族主义，是<b>因为集体对人的约束大</b>——个体利益绝对地服从集体利益，他们正处于“集体”之中可以感受到束缚（国情），且<b>对于联盟之间的残酷斗争缺少“直观认识”</b>——我们本来就是弱者组成的联盟，如果集体是自由、松散的，最后只会被吞得渣都不剩。</p><p>自由主义者支持“国际主义”需要以个体利益的需求来说明，因为中国的自由主义者非常“直观”的看到了发达资本主义国家优越的生活，又自动带入弱者身份（无产阶级），<b>他们想要这样的生活，但是现在还不能——这是现实决定的，</b>所以他们在国际主义上投射了自己的期望。</p><p>况且，所谓的“国际主义”本来就是集体主义的一种——无产阶级与无产阶级一起对抗“资产阶级”，<b>“集体主义”or“民族主义”不过是现如今形势所逼——弱势联盟还未具备与强势联盟制衡的能力，一种临时策略罢了。</b></p><p class=""ztext-empty-paragraph""><br/></p><p>综上所述，形成立场矛盾的原因如下：</p><p>自由主义者反对集体主义or民族主义，是因为目前集体的束缚明显反感，且缺少对我们国家现如今国际形势的认识。</p><p>自由主义者支持国际主义，主要出自于对发达资本主义国家生活的向往，但是他们现如今不可能得到，只能以另一种理想（与资产阶级相对的理想）进行期盼。</p><p><b>最终，片面的经验决定矛盾的立场。</b></p><p class=""ztext-empty-paragraph""><br/></p><p>此外，检测立场出于个人片面需求的“自由主义”者的方法：</p><ul><li><b>看他们对政府的“意见”有多大。</b></li><li><b>看他们是不是把一切原因归结于“官僚”。</b></li></ul><p class=""ztext-empty-paragraph""><br/></p><p class=""ztext-empty-paragraph""><br/></p><hr/><p class=""ztext-empty-paragraph""><br/></p><p>以上内容为本人主观看法，仅供参考。</p>"
375,ssaassa,-1,28,1,1,https://www.zhihu.com/api/v4/answers/1066916377,<p>集体主义和国际主义是一致的，和民族主义是相对的</p>
376,血色汉子,1,1119,10,3,https://www.zhihu.com/api/v4/answers/1339054599,<p>因为很多时候，集体主义要求集体里的每一个成员为了集体的利益幸福奋斗，甚至牺牲个人幸福。</p><p>但最后发现，每个人都牺牲了个人幸福。</p><p>最后谁幸福了呢？</p><p>如果说集体很幸福，但是大部分人都牺牲自己了呀，哪来的幸福。</p><p>集体是一个人？它能感受幸福？</p><p>大部分组成集体的个人牺牲自己的幸福，成就了集体这个概念的幸福？</p><p>扯淡嘛。</p><p>集体不应该是每一个具体的人的集合吗？只有大部分人幸福，才谈得上集体幸福吧。</p><p>可是最终我们跑偏了，深造出一个集体概念，这个概念具体是什么？不知道，反正就叫集体，可以把它想象成一个生命体，为了集体，每个人都可以牺牲个人幸福。</p><p>每个人都要经过一遍遍社会毒打，卷到不行的时候，才猛然发现，集体是有代表的，几个代表幸福了，集体就幸福了。</p><p>比如你卷完了，谁最幸福？</p><p>你公司老板。</p><p>自由主义正好相反。</p><p>它不造概念，就简单的告诉你，具体的每个人的幸福才是最重要的。</p><p>本来就是冲突的两套认知模式，能不互相反对吗？</p>
377,Gavin,1,10108,0,2,https://www.zhihu.com/api/v4/answers/1481441505,<p>据我观察，中国的自由主义者的确有这个问题。想来这个原因其实也很简单，他们需要一个『高尚』的言论基础，这样才能博得一些人的认同。和宗教很相似，宗教的教义里面不管怎么写，表面上在传教的时候，往往都会打出，正义，善良等等这样的一些主旨来，其实就是迷惑普通大众的。</p><p>中国的自由主义者喜欢『国际主义』喜欢『纯人性』的高度，是因为在这个层面上，可以让他们说的一些歪理邪说看似合理。因为这样看起来他们所说的东西，起码是高尚的，无私的，甚至是『共产主义』的。</p><p>我曾经写文章说过类似的现象，当时主要针对的是龙应台的『大国崛起』相关言论。她非常明显的就是利用了一种普遍理想化的人文『情怀』来模糊世界的现实。从而让她叙述的东西，听起来非常有道理，非常『高尚』和光鲜。</p><p>人因为其生活，教育，等等因素的影响，每个人的思想和认识都是有差距的。特别是对现实的认识，这个有巨大的差距。一个普通人，能接触的信息往往都是有限的，所以我们其实很难理解其他人的一些行为，更别说国际之间的，国家间的一些行为准则了。所以在这种情况下，我一般还是认为，普通老百姓应该去选择相信政府。至少在中国这样是可行的，中国因为传统，立国方针，历史原因等等，导致这个国家，如果国家层面上一直做损害人民利益的行为的话，国家政权往往最后就会崩溃。扯远了……。</p><p>我们一般人因为知识和认识的差距，所以对于我们难以理解的事情，往往会依据自己的已有知识去理解和解释，这就给了这种自由主义者一个巨大的『空间』。他们会用理想化的善良和人性来论述一些实际发生的问题，而不去考虑实际发生的问题的<b>实际</b>情况。这样一来他们的歪理听起来还挺有道理。</p><p>例如，他们宣传美国的时候，往往会宣传美国是如何保护印第安文化，如何尊重原住民的。而只字不提历史上美国殖民者是如何真实对待这些印第安人的。</p><p>我自己来说也是一样的。我小的时候，其实真的是有些羡慕西方，民主，开放，开明的。但是随着我对世界形式和历史知识的加深，我越发的觉得，西方这些所谓的精英都是一些精神分裂的人，要不然就是脸皮厚到无以复加的人。因为这些西方殖民者的历史，实在是，对全人类来说，真的是一场巨大的灾难。我不想在这里复述历史现实，大家自己可以略微的差点资料，比如在东南亚地区历史上针对华人的多次屠杀，当时这些地方的掌权者都是西方殖民者。</p><p>其实很简单，在这些人眼里，你弱小，活该就的死。什么道义？什么人权？这些对你是没有的，大体上来说，你在他们眼里不算是人类的一种。所以我总是觉得西方这个世界根本上就是精神分裂的，反正我很难理解这些人的思想和行为。</p><p>又扯远了……。</p><p>总之这些所谓的自由主义者，在我看来，就是一些别有用心的人。要不然就是精神分裂的病人，这样的人其实也是挺可怜的，但是精神分裂的人往往都不是自己愿意的，他们很多都受过精神的创伤。而这些自由主义者，好像就是甘愿做一个神经病……。</p><p>你还能怎么样呢？做一个正常人是挺不容易的。人家精神病人就更难了不是。</p>
